batter_id,batter_name,year,team,avg,G,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HBP,SO,GDP,SLG,OBP,E,height/weight,year_born,position,career,OPS,starting_salary
152,송광민,2017,한화,0.327,117,437,71,143,26,0,13,208,75,2,3,21,3,88,11,0.476,0.356,9,184cm/90kg,1983년 06월 24일,내야수(우투우타),대전신흥초-충남중-공주고-동국대,0.832,10000만원
152,송광민,2018,한화,0.297,113,434,63,129,24,0,18,207,79,4,4,18,4,93,13,0.477,0.328,12,184cm/90kg,1983년 06월 24일,내야수(우투우타),대전신흥초-충남중-공주고-동국대,0.805,10000만원
153,송민섭,2015,KT,0.25,28,44,3,11,3,1,0,16,1,1,0,2,0,13,2,0.364,0.283,0,177cm/80kg,1991년 08월 02일,외야수(우투우타),청파초(안산리틀)-선린중-선린인터넷고-단국대-KT-상무,0.647,
153,송민섭,2018,KT,0.148,47,27,7,4,0,0,0,4,0,2,1,1,0,8,1,0.148,0.179,1,177cm/80kg,1991년 08월 02일,외야수(우투우타),청파초(안산리틀)-선린중-선린인터넷고-단국대-KT-상무,0.327,
154,송성문,2015,넥센,0.25,7,12,0,3,0,0,0,3,1,0,0,0,0,3,0,0.25,0.25,2,183cm/88kg,1996년 08월 29일,내야수(우투좌타),봉천초(용산리틀)-홍은중-장충고,0.5,8000만원
154,송성문,2017,넥센,0.273,38,77,11,21,0,1,1,26,8,0,1,10,1,16,0,0.338,0.36,2,183cm/88kg,1996년 08월 29일,내야수(우투좌타),봉천초(용산리틀)-홍은중-장충고,0.698,8000만원
154,송성문,2018,넥센,0.313,78,211,35,66,19,0,7,106,45,2,4,24,0,49,2,0.502,0.381,5,183cm/88kg,1996년 08월 29일,내야수(우투좌타),봉천초(용산리틀)-홍은중-장충고,0.883,8000만원
155,송지만,1996,한화,0.287,122,394,58,113,30,4,18,205,53,10,16,43,9,81,5,0.5203045685,0.369955157,8,,1973년 03월 02일,,서흥초-동산중-동산고-인하대-한화-현대-우리-히어로즈-넥센,0.8902597255,
155,송지만,1997,한화,0.266,117,414,46,110,26,1,14,180,45,12,10,35,7,91,8,0.4347826087,0.3333333333,3,,1973년 03월 02일,,서흥초-동산중-동산고-인하대-한화-현대-우리-히어로즈-넥센,0.768115942,
155,송지만,1998,한화,0.269,126,432,66,116,20,0,16,184,49,25,8,45,19,99,6,0.4259259259,0.3629032258,5,,1973년 03월 02일,,서흥초-동산중-동산고-인하대-한화-현대-우리-히어로즈-넥센,0.7888291517,
155,송지만,1999,한화,0.311,132,476,76,148,24,11,22,260,74,20,18,28,4,88,7,0.5462184874,0.3543307087,4,,1973년 03월 02일,,서흥초-동산중-동산고-인하대-한화-현대-우리-히어로즈-넥센,0.9005491961,
155,송지만,2000,한화,0.338,120,468,93,158,33,2,32,291,90,20,7,52,7,72,10,0.6217948718,0.4117647059,5,,1973년 03월 02일,,서흥초-동산중-동산고-인하대-한화-현대-우리-히어로즈-넥센,1.033559578,
155,송지만,2001,한화,0.285,108,344,55,98,19,0,22,183,69,5,6,36,4,69,9,0.5319767442,0.359375,1,,1973년 03월 02일,,서흥초-동산중-동산고-인하대-한화-현대-우리-히어로즈-넥센,0.8913517442,
155,송지만,2002,한화,0.291,131,488,84,142,18,2,38,278,104,8,3,58,9,136,14,0.5696721311,0.3765765766,6,,1973년 03월 02일,,서흥초-동산중-동산고-인하대-한화-현대-우리-히어로즈-넥센,0.9462487077,
155,송지만,2003,한화,0.253,74,273,41,69,16,3,9,118,34,8,6,34,8,60,3,0.4322344322,0.3523809524,2,,1973년 03월 02일,,서흥초-동산중-동산고-인하대-한화-현대-우리-히어로즈-넥센,0.7846153846,
155,송지만,2004,현대,0.265,132,486,80,129,21,0,22,216,74,6,7,63,9,127,16,0.4444444444,0.3602150538,2,,1973년 03월 02일,,서흥초-동산중-동산고-인하대-한화-현대-우리-히어로즈-넥센,0.8046594982,
155,송지만,2005,현대,0.271,123,436,70,118,22,0,24,212,74,3,3,43,24,101,9,0.4862385321,0.3677932406,3,,1973년 03월 02일,,서흥초-동산중-동산고-인하대-한화-현대-우리-히어로즈-넥센,0.8540317727,
155,송지만,2006,현대,0.27,119,441,76,119,16,0,16,183,53,8,3,43,13,69,10,0.4149659864,0.3521126761,3,,1973년 03월 02일,,서흥초-동산중-동산고-인하대-한화-현대-우리-히어로즈-넥센,0.7670786625,
155,송지만,2007,현대,0.281,120,413,54,116,25,0,15,186,64,10,4,44,6,68,12,0.4503631961,0.3585313175,2,,1973년 03월 02일,,서흥초-동산중-동산고-인하대-한화-현대-우리-히어로즈-넥센,0.8088945136,
155,송지만,2008,우리,0.28,118,414,48,116,18,0,13,173,62,4,5,28,5,82,11,0.4178743961,0.3333333333,3,,1973년 03월 02일,,서흥초-동산중-동산고-인하대-한화-현대-우리-히어로즈-넥센,0.7512077295,
155,송지만,2009,히어로즈,0.289,115,374,69,108,15,3,22,195,67,10,3,52,8,122,10,0.5213903743,0.3870967742,5,,1973년 03월 02일,,서흥초-동산중-동산고-인하대-한화-현대-우리-히어로즈-넥센,0.9084871485,
155,송지만,2010,넥센,0.291,127,375,52,109,15,1,17,177,63,5,2,41,8,85,5,0.472,0.3726415094,3,,1973년 03월 02일,,서흥초-동산중-동산고-인하대-한화-현대-우리-히어로즈-넥센,0.8446415094,
155,송지만,2011,넥센,0.266,106,301,43,80,8,1,9,117,43,9,1,38,3,78,5,0.3887043189,0.3538011696,1,,1973년 03월 02일,,서흥초-동산중-동산고-인하대-한화-현대-우리-히어로즈-넥센,0.7425054885,
155,송지만,2012,넥센,0.175,14,40,2,7,0,0,0,7,4,2,0,4,1,9,3,0.175,0.2666666667,0,,1973년 03월 02일,,서흥초-동산중-동산고-인하대-한화-현대-우리-히어로즈-넥센,0.4416666667,
155,송지만,2013,넥센,0.275,34,51,6,14,1,0,2,21,8,0,0,4,1,14,1,0.4117647059,0.3392857143,0,,1973년 03월 02일,,서흥초-동산중-동산고-인하대-한화-현대-우리-히어로즈-넥센,0.7510504202,
156,스나이더,2014,LG,0.21,37,100,17,21,7,0,4,40,17,0,2,9,3,31,0,0.4,0.2946428571,1,,1982년 05월 25일,,미국 볼주립대-LG-넥센,0.6946428571,
156,스나이더,2015,넥센,0.281,113,431,88,121,26,1,26,227,71,4,2,37,11,135,2,0.5266821346,0.3528183716,2,,1982년 05월 25일,,미국 볼주립대-LG-넥센,0.8795005062,
157,스크럭스,2017,NC,0.3,115,437,91,131,24,0,35,260,111,4,0,65,12,134,9,0.595,0.402,9,183cm/98kg,1987년 09월 23일,내야수(우투우타),미국 Las Vegas(대),0.997,300000달러
157,스크럭스,2018,NC,0.257,142,501,75,129,35,0,26,242,97,3,2,55,12,144,14,0.483,0.343,12,183cm/98kg,1987년 09월 23일,내야수(우투우타),미국 Las Vegas(대),0.826,300000달러
158,신경현,1998,한화,0,8,7,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0.125,0,,1975년 11월 28일,,군산중앙초-군산중-군산상고-동국대-한화-상무-한화,0.125,
158,신경현,1999,한화,0,11,7,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0.125,0,,1975년 11월 28일,,군산중앙초-군산중-군산상고-동국대-한화-상무-한화,0.125,
158,신경현,2000,한화,0.155,37,71,4,11,2,0,2,19,5,0,1,5,0,22,3,0.2676056338,0.2105263158,1,,1975년 11월 28일,,군산중앙초-군산중-군산상고-동국대-한화-상무-한화,0.4781319496,
158,신경현,2001,한화,0.325,23,40,5,13,5,0,0,18,6,0,0,5,0,12,0,0.45,0.4,3,,1975년 11월 28일,,군산중앙초-군산중-군산상고-동국대-한화-상무-한화,0.85,
158,신경현,2004,한화,0.274,97,274,27,75,11,2,5,105,27,3,4,22,1,58,3,0.3832116788,0.32996633,5,,1975년 11월 28일,,군산중앙초-군산중-군산상고-동국대-한화-상무-한화,0.7131780088,
158,신경현,2005,한화,0.277,110,321,38,89,15,1,4,118,23,2,3,29,2,47,8,0.3676012461,0.3409090909,5,,1975년 11월 28일,,군산중앙초-군산중-군산상고-동국대-한화-상무-한화,0.708510337,
158,신경현,2006,한화,0.243,100,272,26,66,11,0,2,83,15,4,1,25,1,40,10,0.3051470588,0.3087248322,4,,1975년 11월 28일,,군산중앙초-군산중-군산상고-동국대-한화-상무-한화,0.613871891,
158,신경현,2007,한화,0.25,107,260,33,65,9,0,2,80,15,4,0,16,2,39,7,0.3076923077,0.2985611511,2,,1975년 11월 28일,,군산중앙초-군산중-군산상고-동국대-한화-상무-한화,0.6062534588,
158,신경현,2008,한화,0.267,107,296,27,79,16,3,3,110,41,4,3,26,2,54,8,0.3716216216,0.3302469136,5,,1975년 11월 28일,,군산중앙초-군산중-군산상고-동국대-한화-상무-한화,0.7018685352,
158,신경현,2009,한화,0.256,78,176,19,45,4,0,2,55,15,0,3,25,3,33,7,0.3125,0.3578431373,7,,1975년 11월 28일,,군산중앙초-군산중-군산상고-동국대-한화-상무-한화,0.6703431373,
158,신경현,2010,한화,0.249,119,253,29,63,13,0,10,106,40,6,5,27,0,54,10,0.418972332,0.3214285714,4,,1975년 11월 28일,,군산중앙초-군산중-군산상고-동국대-한화-상무-한화,0.7404009034,
158,신경현,2011,한화,0.266,103,233,18,62,9,0,1,74,27,5,4,23,2,50,7,0.3175965665,0.3372093023,3,,1975년 11월 28일,,군산중앙초-군산중-군산상고-동국대-한화-상무-한화,0.6548058688,
158,신경현,2012,한화,0.181,76,149,10,27,0,0,0,27,9,1,0,13,2,25,4,0.1812080537,0.256097561,3,,1975년 11월 28일,,군산중앙초-군산중-군산상고-동국대-한화-상무-한화,0.4373056147,
159,신명철,2001,롯데,0.152,28,33,6,5,1,0,0,6,5,1,0,2,0,8,1,0.1818181818,0.2,2,,1978년 08월 06일,,용지초-마산동중-마산고-연세대-롯데-삼성-KT,0.3818181818,
159,신명철,2002,롯데,0.205,81,127,12,26,4,2,2,40,10,7,8,4,0,35,0,0.3149606299,0.2290076336,6,,1978년 08월 06일,,용지초-마산동중-마산고-연세대-롯데-삼성-KT,0.5439682635,
159,신명철,2003,롯데,0.247,101,271,31,67,11,3,6,102,33,3,7,13,1,52,1,0.3763837638,0.2842105263,10,,1978년 08월 06일,,용지초-마산동중-마산고-연세대-롯데-삼성-KT,0.6605942902,
159,신명철,2004,롯데,0.264,54,140,18,37,6,2,0,47,9,6,2,11,1,31,3,0.3357142857,0.3223684211,2,,1978년 08월 06일,,용지초-마산동중-마산고-연세대-롯데-삼성-KT,0.6580827068,
159,신명철,2005,롯데,0.256,116,344,47,88,16,3,5,125,33,21,8,25,3,79,5,0.363372093,0.311827957,5,,1978년 08월 06일,,용지초-마산동중-마산고-연세대-롯데-삼성-KT,0.67520005,
159,신명철,2006,롯데,0.175,73,166,14,29,6,1,0,37,9,5,1,8,0,40,2,0.2228915663,0.2126436782,4,,1978년 08월 06일,,용지초-마산동중-마산고-연세대-롯데-삼성-KT,0.4355352444,
159,신명철,2007,삼성,0.252,126,416,43,105,20,2,5,144,31,19,9,27,3,68,11,0.3461538462,0.302690583,12,,1978년 08월 06일,,용지초-마산동중-마산고-연세대-롯데-삼성-KT,0.6488444291,
159,신명철,2008,삼성,0.184,97,244,29,45,8,0,1,56,17,9,1,19,2,32,7,0.2295081967,0.2490566038,5,,1978년 08월 06일,,용지초-마산동중-마산고-연세대-롯데-삼성-KT,0.4785648005,
159,신명철,2009,삼성,0.291,124,423,71,123,17,2,20,204,61,21,6,48,1,72,10,0.4822695035,0.3644067797,4,,1978년 08월 06일,,용지초-마산동중-마산고-연세대-롯데-삼성-KT,0.8466762832,
159,신명철,2010,삼성,0.28,125,397,56,111,22,1,9,162,57,20,9,56,4,82,14,0.4080604534,0.3741794311,13,,1978년 08월 06일,,용지초-마산동중-마산고-연세대-롯데-삼성-KT,0.7822398845,
159,신명철,2011,삼성,0.208,117,331,38,69,11,2,2,90,39,13,10,38,3,68,10,0.2719033233,0.2956989247,7,,1978년 08월 06일,,용지초-마산동중-마산고-연세대-롯데-삼성-KT,0.567602248,
159,신명철,2012,삼성,0.21,44,100,9,21,2,1,2,31,7,1,2,8,0,18,2,0.31,0.2685185185,3,,1978년 08월 06일,,용지초-마산동중-마산고-연세대-롯데-삼성-KT,0.5785185185,
159,신명철,2013,삼성,0.236,37,72,10,17,1,0,0,18,5,3,2,9,0,20,4,0.25,0.3209876543,3,,1978년 08월 06일,,용지초-마산동중-마산고-연세대-롯데-삼성-KT,0.5709876543,
159,신명철,2015,KT,0.209,89,134,12,28,2,2,2,40,18,1,0,27,0,37,5,0.2985074627,0.3416149068,2,,1978년 08월 06일,,용지초-마산동중-마산고-연세대-롯데-삼성-KT,0.6401223695,
160,신범수,2018,KIA,0.16,19,25,0,4,2,1,0,8,4,0,0,0,0,7,1,0.32,0.154,0,177cm/83kg,1998년 01월 25일,포수(우투좌타),광주대성초-광주동성중-광주동성고,0.474,4000만원
161,신본기,2012,롯데,0.105,50,57,9,6,0,0,0,6,3,1,1,9,1,17,3,0.105,0.239,1,179cm/88kg,1989년 03월 21일,내야수(우투우타),감천초-경남중-경남고-동아대-롯데-경찰,0.344,12000만원
161,신본기,2013,롯데,0.229,99,240,27,55,11,0,1,69,25,6,3,24,5,55,2,0.288,0.312,10,179cm/88kg,1989년 03월 21일,내야수(우투우타),감천초-경남중-경남고-동아대-롯데-경찰,0.6,12000만원
161,신본기,2014,롯데,0.23,63,113,20,26,6,1,4,46,13,1,1,5,4,25,0,0.407,0.282,4,179cm/88kg,1989년 03월 21일,내야수(우투우타),감천초-경남중-경남고-동아대-롯데-경찰,0.689,12000만원
161,신본기,2016,롯데,0.309,25,81,13,25,4,0,1,32,10,0,1,13,8,12,3,0.395,0.451,2,179cm/88kg,1989년 03월 21일,내야수(우투우타),감천초-경남중-경남고-동아대-롯데-경찰,0.846,12000만원
161,신본기,2017,롯데,0.237,128,325,49,77,11,0,5,103,47,5,2,25,13,76,8,0.317,0.313,10,179cm/88kg,1989년 03월 21일,내야수(우투우타),감천초-경남중-경남고-동아대-롯데-경찰,0.63,12000만원
161,신본기,2018,롯데,0.294,139,425,55,125,28,1,11,188,71,1,5,33,11,95,12,0.442,0.357,20,179cm/88kg,1989년 03월 21일,내야수(우투우타),감천초-경남중-경남고-동아대-롯데-경찰,0.799,12000만원
162,신성현,2015,한화,0.225,64,102,17,23,3,0,4,38,17,0,0,13,0,44,0,0.373,0.313,2,183cm/92kg,1990년 10월 19일,내야수(우투우타),가동초-덕수중-일본 교토고쿠사이고-히로시마-한화,0.686,
162,신성현,2016,한화,0.278,89,158,30,44,8,0,8,76,24,0,4,15,5,54,3,0.481,0.36,7,183cm/92kg,1990년 10월 19일,내야수(우투우타),가동초-덕수중-일본 교토고쿠사이고-히로시마-한화,0.841,
162,신성현,2017,두산,0.164,34,67,5,11,2,1,1,18,7,1,0,2,1,21,2,0.269,0.197,3,183cm/92kg,1990년 10월 19일,내야수(우투우타),가동초-덕수중-일본 교토고쿠사이고-히로시마-한화,0.466,
162,신성현,2018,두산,0.167,16,24,5,4,0,0,1,7,2,0,0,2,0,9,1,0.292,0.222,1,183cm/92kg,1990년 10월 19일,내야수(우투우타),가동초-덕수중-일본 교토고쿠사이고-히로시마-한화,0.514,
163,신종길,2003,롯데,0.284,40,67,11,19,6,1,0,27,6,5,2,7,0,22,0,0.403,0.351,2,183cm/87kg,1983년 12월 31일,외야수(우투좌타),광주대성초-무등중-광주제일고-(동신대)-롯데-한화,0.754,5000만원
163,신종길,2004,한화,0.224,49,107,15,24,5,4,1,40,10,4,4,6,0,27,1,0.374,0.265,1,183cm/87kg,1983년 12월 31일,외야수(우투좌타),광주대성초-무등중-광주제일고-(동신대)-롯데-한화,0.639,5000만원
163,신종길,2009,KIA,0.235,16,17,6,4,1,0,0,5,1,2,1,4,0,5,0,0.294,0.381,0,183cm/87kg,1983년 12월 31일,외야수(우투좌타),광주대성초-무등중-광주제일고-(동신대)-롯데-한화,0.675,5000만원
163,신종길,2010,KIA,0.321,58,131,22,42,6,3,1,57,18,16,2,4,4,25,1,0.435,0.36,0,183cm/87kg,1983년 12월 31일,외야수(우투좌타),광주대성초-무등중-광주제일고-(동신대)-롯데-한화,0.795,5000만원
163,신종길,2011,KIA,0.221,116,281,40,62,12,1,5,91,35,23,6,27,5,59,5,0.324,0.299,1,183cm/87kg,1983년 12월 31일,외야수(우투좌타),광주대성초-무등중-광주제일고-(동신대)-롯데-한화,0.623,5000만원
163,신종길,2012,KIA,0.157,44,83,10,13,2,2,1,22,2,5,5,5,0,26,0,0.265,0.202,1,183cm/87kg,1983년 12월 31일,외야수(우투좌타),광주대성초-무등중-광주제일고-(동신대)-롯데-한화,0.467,5000만원
163,신종길,2013,KIA,0.31,104,377,55,117,22,5,4,161,50,29,6,30,5,86,3,0.427,0.365,0,183cm/87kg,1983년 12월 31일,외야수(우투좌타),광주대성초-무등중-광주제일고-(동신대)-롯데-한화,0.792,5000만원
163,신종길,2014,KIA,0.292,103,360,60,105,24,6,9,168,51,20,7,29,2,92,2,0.467,0.345,4,183cm/87kg,1983년 12월 31일,외야수(우투좌타),광주대성초-무등중-광주제일고-(동신대)-롯데-한화,0.812,5000만원
163,신종길,2015,KIA,0.262,99,313,56,82,13,4,5,118,28,19,5,25,6,80,3,0.377,0.328,4,183cm/87kg,1983년 12월 31일,외야수(우투좌타),광주대성초-무등중-광주제일고-(동신대)-롯데-한화,0.705,5000만원
163,신종길,2016,KIA,0.31,75,213,34,66,8,3,1,83,12,7,4,20,6,49,1,0.39,0.385,0,183cm/87kg,1983년 12월 31일,외야수(우투좌타),광주대성초-무등중-광주제일고-(동신대)-롯데-한화,0.775,5000만원
163,신종길,2017,KIA,0.241,64,83,13,20,5,1,1,30,10,2,1,3,2,13,1,0.361,0.278,0,183cm/87kg,1983년 12월 31일,외야수(우투좌타),광주대성초-무등중-광주제일고-(동신대)-롯데-한화,0.639,5000만원
165,심우준,2015,KT,0.169,106,142,16,24,7,0,1,34,14,5,2,2,0,35,4,0.239,0.181,10,183cm/75kg,1995년 04월 28일,내야수(우투우타),송정동초-언북중-경기고,0.42,13000만원
165,심우준,2016,KT,0.242,122,236,36,57,9,1,3,77,17,17,1,8,0,40,5,0.326,0.264,13,183cm/75kg,1995년 04월 28일,내야수(우투우타),송정동초-언북중-경기고,0.59,13000만원
165,심우준,2017,KT,0.287,103,286,38,82,15,2,4,113,26,18,5,8,4,58,4,0.395,0.314,19,183cm/75kg,1995년 04월 28일,내야수(우투우타),송정동초-언북중-경기고,0.709,13000만원
165,심우준,2018,KT,0.259,135,367,49,95,23,3,4,136,29,11,11,20,4,58,4,0.371,0.304,13,183cm/75kg,1995년 04월 28일,내야수(우투우타),송정동초-언북중-경기고,0.675,13000만원
166,안익훈,2015,LG,0.339,50,62,9,21,2,1,0,25,3,1,1,9,0,10,1,0.403,0.423,1,176cm/70kg,1996년 02월 12일,외야수(좌투좌타),대전신흥초-충남중-대전고,0.826,12000만원
166,안익훈,2016,LG,0.267,68,45,13,12,0,1,0,14,4,1,1,6,0,9,0,0.311,0.353,2,176cm/70kg,1996년 02월 12일,외야수(좌투좌타),대전신흥초-충남중-대전고,0.664,12000만원
166,안익훈,2017,LG,0.32,108,219,38,70,5,0,1,78,15,3,2,18,4,28,3,0.356,0.379,2,176cm/70kg,1996년 02월 12일,외야수(좌투좌타),대전신흥초-충남중-대전고,0.735,12000만원
166,안익훈,2018,LG,0.22,62,123,13,27,4,0,0,31,10,0,1,8,1,12,4,0.252,0.271,0,176cm/70kg,1996년 02월 12일,외야수(좌투좌타),대전신흥초-충남중-대전고,0.523,12000만원
167,안중열,2015,롯데,0.24,80,125,16,30,10,0,1,43,14,2,0,7,0,31,4,0.344,0.278,5,175cm/87kg,1995년 09월 01일,포수(우투우타),가야초-개성중-부산고-(영남사이버대)-KT,0.622,13000만원
167,안중열,2016,롯데,0.179,19,28,2,5,1,0,0,6,3,0,0,1,0,9,0,0.214,0.207,1,175cm/87kg,1995년 09월 01일,포수(우투우타),가야초-개성중-부산고-(영남사이버대)-KT,0.421,13000만원
167,안중열,2018,롯데,0.247,60,154,19,38,11,0,4,61,18,0,0,12,3,56,4,0.396,0.314,5,175cm/87kg,1995년 09월 01일,포수(우투우타),가야초-개성중-부산고-(영남사이버대)-KT,0.71,13000만원
168,안치용,2002,LG,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,1979년 02월 23일,,미성초-신일중-신일고-연세대-LG-SK,0,
168,안치용,2003,LG,0.119,37,42,9,5,2,0,0,7,7,4,0,4,0,12,0,0.1666666667,0.1956521739,1,,1979년 02월 23일,,미성초-신일중-신일고-연세대-LG-SK,0.3623188406,
168,안치용,2004,LG,0.103,22,29,5,3,2,0,0,5,5,1,0,4,2,11,0,0.1724137931,0.2571428571,0,,1979년 02월 23일,,미성초-신일중-신일고-연세대-LG-SK,0.4295566502,
168,안치용,2005,LG,0.143,13,7,1,1,0,0,0,1,0,0,0,0,0,2,0,0.1428571429,0.1428571429,0,,1979년 02월 23일,,미성초-신일중-신일고-연세대-LG-SK,0.2857142857,
168,안치용,2006,LG,0.071,20,28,2,2,0,0,0,2,0,0,0,3,0,8,0,0.07142857143,0.1612903226,0,,1979년 02월 23일,,미성초-신일중-신일고-연세대-LG-SK,0.232718894,
168,안치용,2007,LG,0.222,12,18,2,4,1,0,0,5,1,1,0,1,0,4,0,0.2777777778,0.2631578947,0,,1979년 02월 23일,,미성초-신일중-신일고-연세대-LG-SK,0.5409356725,
168,안치용,2008,LG,0.295,101,370,46,109,27,3,7,163,52,7,2,39,0,79,6,0.4405405405,0.3618581907,2,,1979년 02월 23일,,미성초-신일중-신일고-연세대-LG-SK,0.8023987312,
168,안치용,2009,LG,0.237,90,224,29,53,5,1,5,75,30,3,2,27,1,47,3,0.3348214286,0.3214285714,3,,1979년 02월 23일,,미성초-신일중-신일고-연세대-LG-SK,0.65625,
168,안치용,2010,SK,0.313,30,48,3,15,1,0,1,19,4,2,1,8,1,10,2,0.3958333333,0.4210526316,0,,1979년 02월 23일,,미성초-신일중-신일고-연세대-LG-SK,0.8168859649,
168,안치용,2011,SK,0.311,93,219,45,68,8,0,12,112,42,3,0,44,1,56,2,0.5114155251,0.428030303,0,,1979년 02월 23일,,미성초-신일중-신일고-연세대-LG-SK,0.9394458281,
168,안치용,2012,SK,0.222,92,198,23,44,10,1,6,74,23,3,0,31,1,66,3,0.3737373737,0.3304347826,0,,1979년 02월 23일,,미성초-신일중-신일고-연세대-LG-SK,0.7041721563,
168,안치용,2013,SK,0.244,17,41,2,10,0,0,1,13,5,1,0,4,0,17,0,0.3170731707,0.3111111111,0,,1979년 02월 23일,,미성초-신일중-신일고-연세대-LG-SK,0.6281842818,
169,안치홍,2009,KIA,0.235,123,371,53,87,13,4,14,150,38,8,5,32,2,103,10,0.404,0.297,11,178cm/90kg,1990년 07월 02일,내야수(우투우타),구지초(구리리틀)-대치중-서울고-KIA-경찰,0.701,18000만원
169,안치홍,2010,KIA,0.291,133,461,79,134,21,3,8,185,50,18,5,49,7,96,12,0.401,0.365,9,178cm/90kg,1990년 07월 02일,내야수(우투우타),구지초(구리리틀)-대치중-서울고-KIA-경찰,0.766,18000만원
169,안치홍,2011,KIA,0.315,115,378,54,119,21,4,5,163,46,9,4,33,3,55,13,0.431,0.373,9,178cm/90kg,1990년 07월 02일,내야수(우투우타),구지초(구리리틀)-대치중-서울고-KIA-경찰,0.804,18000만원
169,안치홍,2012,KIA,0.288,132,489,60,141,31,2,3,185,64,20,3,42,6,74,12,0.378,0.347,11,178cm/90kg,1990년 07월 02일,내야수(우투우타),구지초(구리리틀)-대치중-서울고-KIA-경찰,0.725,18000만원
169,안치홍,2013,KIA,0.249,118,414,56,103,15,0,3,127,39,16,1,52,6,74,13,0.307,0.338,8,178cm/90kg,1990년 07월 02일,내야수(우투우타),구지초(구리리틀)-대치중-서울고-KIA-경찰,0.645,18000만원
169,안치홍,2014,KIA,0.339,126,434,65,147,31,2,18,236,88,19,6,33,6,65,11,0.544,0.39,9,178cm/90kg,1990년 07월 02일,내야수(우투우타),구지초(구리리틀)-대치중-서울고-KIA-경찰,0.934,18000만원
169,안치홍,2016,KIA,0.222,10,36,3,8,2,0,0,10,1,0,0,5,0,8,2,0.278,0.31,0,178cm/90kg,1990년 07월 02일,내야수(우투우타),구지초(구리리틀)-대치중-서울고-KIA-경찰,0.588,18000만원
169,안치홍,2017,KIA,0.316,132,487,95,154,29,2,21,250,93,7,0,43,4,70,19,0.513,0.373,13,178cm/90kg,1990년 07월 02일,내야수(우투우타),구지초(구리리틀)-대치중-서울고-KIA-경찰,0.886,18000만원
169,안치홍,2018,KIA,0.342,130,494,88,169,38,1,23,278,118,5,1,36,10,57,13,0.563,0.392,8,178cm/90kg,1990년 07월 02일,내야수(우투우타),구지초(구리리틀)-대치중-서울고-KIA-경찰,0.955,18000만원
170,알드리지,2011,넥센,0.237,117,414,55,98,20,1,20,180,73,6,2,59,2,139,5,0.4347826087,0.3347368421,1,,1979년 06월 13일,,미국 쿠퍼고,0.7695194508,
171,양석환,2015,LG,0.26,125,358,36,93,22,1,8,141,48,6,6,18,0,75,6,0.394,0.293,10,185cm/90kg,1991년 07월 15일,내야수(우투우타),백운초-신일중-신일고-동국대,0.687,9000만원
171,양석환,2016,LG,0.276,80,203,24,56,10,1,6,86,37,3,0,6,1,48,1,0.424,0.297,5,185cm/90kg,1991년 07월 15일,내야수(우투우타),백운초-신일중-신일고-동국대,0.721,9000만원
171,양석환,2017,LG,0.263,132,445,62,117,27,3,14,192,83,3,7,38,6,93,13,0.431,0.326,8,185cm/90kg,1991년 07월 15일,내야수(우투우타),백운초-신일중-신일고-동국대,0.757,9000만원
171,양석환,2018,LG,0.263,140,483,53,127,27,0,22,220,82,2,2,24,6,81,9,0.455,0.303,14,185cm/90kg,1991년 07월 15일,내야수(우투우타),백운초-신일중-신일고-동국대,0.758,9000만원
172,양성우,2012,한화,0.195,45,87,12,17,3,0,0,20,3,6,1,15,1,27,1,0.23,0.32,0,174cm/84kg,1989년 05월 02일,외야수(우투좌타),하안북초-선린중-충암고-동국대-한화-경찰,0.55,7000만원
172,양성우,2013,한화,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,174cm/84kg,1989년 05월 02일,외야수(우투좌타),하안북초-선린중-충암고-동국대-한화-경찰,0,7000만원
172,양성우,2016,한화,0.271,108,384,52,104,12,4,4,136,53,5,2,39,9,67,6,0.354,0.347,3,174cm/84kg,1989년 05월 02일,외야수(우투좌타),하안북초-선린중-충암고-동국대-한화-경찰,0.701,7000만원
172,양성우,2017,한화,0.277,118,358,42,99,26,1,2,133,40,4,4,38,12,51,8,0.372,0.363,4,174cm/84kg,1989년 05월 02일,외야수(우투좌타),하안북초-선린중-충암고-동국대-한화-경찰,0.735,7000만원
172,양성우,2018,한화,0.254,73,209,32,53,9,0,2,68,13,1,1,22,4,32,8,0.325,0.335,1,174cm/84kg,1989년 05월 02일,외야수(우투좌타),하안북초-선린중-충암고-동국대-한화-경찰,0.66,7000만원
173,양영동,2006,삼성,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,1983년 07월 16일,,수유초-청원중-청원고-홍익대-삼성-경찰-LG,,
173,양영동,2011,LG,0.157,51,70,9,11,2,0,0,13,2,4,1,12,1,20,1,0.1857142857,0.2891566265,0,,1983년 07월 16일,,수유초-청원중-청원고-홍익대-삼성-경찰-LG,0.4748709122,
173,양영동,2012,LG,0.197,72,71,23,14,2,1,0,18,4,12,0,7,1,14,1,0.2535211268,0.2784810127,0,,1983년 07월 16일,,수유초-청원중-청원고-홍익대-삼성-경찰-LG,0.5320021394,
